Ind1,Ind2,dist,relate_coef
UHA-0174,UHA-0255,0.598656,-0.145224
UHA-0174,UHA-0256,0.41909,-0.072523
UHA-0174,UHA-0257,0.353953,-0.225012
UHA-0174,UHA-0258,0.36084,-0.113742
UHA-0174,UHA-0259,0.701645,0.052892
UHA-0174,UHA-0260,0.320048,-0.101888
UHA-0174,UHA-0261,0.33018,-0.239946
UHA-0174,UHA-0262,0.24759,-0.137519
UHA-0174,UHA-0263,0.294325,-0.175279
UHA-0174,UHA-0264,0.303526,-0.191192
UHA-0174,UHA-0265,0.320364,-0.208696
UHA-0174,UHA-0266,0.313506,-0.05278
UHA-0174,UHA-0267,0.660633,-0.19608
UHA-0174,UHA-0268,0.402362,-0.220614
UHA-0174,UHA-0269,0.398732,-0.058147
UHA-0174,UHA-0270,0.528102,-0.192586
UHA-0174,UHA-0271,0.530994,-0.14059
UHA-0174,UHA-0272,0.534351,-0.199895
UHA-0174,UHA-0273,0.643742,0.014075
UHA-0174,UHA-0276,0.566532,-0.222664
UHA-0174,UHA-0277,0.577899,-0.15795
UHA-0174,UHA-0278,0.573356,0.046966
UHA-0174,UHA-0279,0.780481,-0.121073
UHA-0174,UHA-0280,0.785788,0.297553
UHA-0174,UHA-0281,0.748425,-0.195212
UHA-0174,UHA-0282,0.765723,0.305202
UHA-0174,UHA-0283,0.714845,-0.205213
UHA-0174,UHA-0284,0.727445,0.049049
UHA-0174,UHA-0285,0.734584,-0.142121
UHA-0174,UHA-0287,0.749409,-0.195212
UHA-0174,UHA-0288,0.767314,-0.134572
UHA-0174,UHA-0289,0.777066,0.062703
UHA-0174,UHA-0291,0.774351,-0.026034
UHA-0174,UHA-0292,0.330488,0.060896
UHA-0174,UHA-0293,0.335826,-0.070153
UHA-0174,UHA-0295,0.34073,0.060896
UHA-0174,UHA-0299,0.380263,-0.123035
UHA-0174,UHA-0300,0.389187,-0.142121
UHA-0174,UHA-0301,0.371249,-0.149556
UHA-0174,UHA-0302,0.391102,0.105755
UHA-0174,UHA-0303,0.393774,-0.040169
UHA-0174,UHA-0304,0.396394,-0.118873
UHA-0174,UHA-0305,0.388406,-0.116778
UHA-0174,UHA-0306,0.406603,0.146293
UHA-0174,UHA-0307,0.408683,-0.04671
UHA-0174,UHA-0308,0.401559,-0.156402
UHA-0174,UHA-0309,0.400702,0.078306
UHA-0174,UHA-0310,0.427435,-0.023233
UHA-0174,UHA-0311,0.41807,-0.169605
UHA-0174,UHA-0312,0.402993,-0.126829
UHA-0174,UHA-0313,0.414983,-0.098377
UHA-0174,UHA-0314,0.410409,-0.007124
UHA-0174,UHA-0315,0.423816,0.24363
UHA-0174,UHA-0316,0.43349,0.048756
UHA-0174,UHA-0317,0.443292,-0.266082
UHA-0174,UHA-0318,0.398923,0.234737
UHA-0174,UHA-0319,0.448865,0.017586
UHA-0174,UHA-0320,0.448161,-0.103234
UHA-0174,UHA-0321,0.44981,-0.000939
UHA-0174,UHA-0322,0.43873,0.062534
UHA-0174,UHA-0323,0.446635,-0.149504
UHA-0174,UHA-0324,0.440918,-0.150021
UHA-0174,UHA-0325,0.436876,-0.143199
UHA-0174,UHA-0326,0.431927,-0.242456
UHA-0174,UHA-0327,0.427484,-0.129216
UHA-0174,UHA-0328,0.420586,-0.207212
UHA-0174,UHA-0329,0.428111,-0.08356
UHA-0174,UHA-0330,0.427811,-0.14854
UHA-0174,UHA-0331,0.431384,0.226723
UHA-0174,UHA-0332,0.434933,-0.141892
UHA-0174,UHA-0333,0.458723,0.058935
UHA-0174,UHA-0334,0.466675,-0.149504
UHA-0174,UHA-0335,0.452807,-0.177943
UHA-0174,UHA-0337,0.636637,-0.004902
UHA-0174,UHA-0338,0.677857,-0.001856
UHA-0174,UHA-0339,0.694664,-0.198526
UHA-0174,UHA-0340,0.733437,-0.092819
UHA-0174,UHA-0343,0.730329,-0.207278
UHA-0174,UHA-0344,0.649072,-0.11591
UHA-0174,UHA-0345,0.642024,0.008665
UHA-0174,UHA-0346,0.671547,0.039613
UHA-0174,UHA-0347,0.697097,-0.035482
UHA-0174,UHA-0348,9847.34,-0.116548
UHA-0174,UHA-0349,0.708535,0.084437
UHA-0174,UHA-0350,0.684334,0.123159
UHA-0174,UHA-0351,0.353503,-0.183529
UHA-0174,UHA-0352,0.680926,-0.070177
UHA-0174,UHA-0353,0.665502,0.216925
UHA-0174,UHA-0354,0.655526,-0.021119
UHA-0174,UHA-0355,0.643701,-0.115922
UHA-0174,UHA-0356,0.661851,0.043034
UHA-0174,UHA-0357,0.672164,0.152206
UHA-0174,UHA-0358,0.671629,-0.120673
UHA-0174,UHA-0359,0.674771,0.064908
UHA-0174,UHA-0361,0.685728,0.044817
UHA-0174,UHA-0362,0.697092,-0.162818
UHA-0174,UHA-0363,0.702418,0.206993
UHA-0174,UHA-0365,0.726572,0.05355
UHA-0174,UHA-0366,0.732689,-0.065306
UHA-0174,UHA-0367,0.776098,0.028923
UHA-0174,UHA-0368,0.778922,-0.035455
UHA-0174,UHA-0369,0.782281,-0.142121
UHA-0174,UHA-0370,0.80661,0.16598
UHA-0174,UHA-0371,0.781672,-0.005108
UHA-0174,UHA-0372,0.772063,0.071864
UHA-0174,UHA-0373,0.768764,-0.14164
UHA-0174,UHA-0374,0.76319,0.099051
UHA-0174,UHA-0375,0.760597,-0.053617
UHA-0174,UHA-0376,0.762984,-0.02877
UHA-0174,UHA-0377,0.760403,0.117923
UHA-0174,UHA-0378,0.751488,-0.142121
UHA-0174,UHA-0379,0.770993,-0.158256
UHA-0174,UHA-0380,0.775997,-0.177658
UHA-0174,UHA-0381,0.77851,-0.165928
UHA-0174,UHA-0382,0.76972,-0.169605
UHA-0174,UHA-0383,0.789783,-0.172662
UHA-0174,UHA-0384,0.796695,-0.219143
UHA-0174,UHA-0385,0.793138,-0.205909
UHA-0174,UHA-0386,0.787651,-0.157983
UHA-0174,UHA-0387,0.80054,-0.205909
UHA-0174,UHA-0388,0.811121,-0.055099
UHA-0174,UHA-0389,0.806257,-0.224004
UHA-0174,UHA-0390,0.819468,0.013554
UHA-0174,UHA-0391,0.812109,-0.040779
UHA-0174,UHA-0392,0.756197,-0.026034
UHA-0174,UHA-0393,0.750382,-0.142121
UHA-0174,UHA-0394,0.735574,0.226316
UHA-0174,UHA-0395,0.734302,-0.151409
UHA-0174,UHA-0396,0.728168,-0.15775
UHA-0174,UHA-0397,0.736015,-0.041498
UHA-0174,UHA-0398,0.714476,-0.114112
UHA-0174,UHA-0399,0.692587,-0.12307
UHA-0174,UHA-0400,0.710791,-0.064015
UHA-0174,UHA-0401,0.697748,0.072229
UHA-0174,UHA-0402,0.693324,-0.110388
UHA-0174,UHA-0403,0.700329,-0.053814
UHA-0174,UHA-0404,0.678459,-0.169605
UHA-0174,UHA-0405,0.668611,0.043332
UHA-0174,UHA-0406,0.67488,-0.060114
UHA-0174,UHA-0407,0.681873,-0.085315
UHA-0174,UHA-0408,0.67488,-0.209875
UHA-0174,UHA-0409,0.681659,-0.058926
UHA-0174,UHA-0410,0.683449,-0.012247
UHA-0174,UHA-0411,0.684165,-0.008195
UHA-0174,UHA-0412,0.68471,-0.012247
UHA-0174,UHA-0413,0.692001,-0.154655
UHA-0174,UHA-0414,0.704166,-0.242456
UHA-0174,UHA-0415,0.722539,-0.133524
UHA-0174,UHA-0416,0.715747,-0.171922
UHA-0174,UHA-0417,0.725997,0.000082
UHA-0174,UHA-0418,0.731619,-0.183143
UHA-0174,UHA-0419,0.691714,-0.202186
UHA-0174,UHA-0420,0.678537,0.080614
UHA-0174,UHA-0421,0.667705,-0.045694
UHA-0174,UHA-0422,0.655885,-0.06706
UHA-0174,UHA-0423,0.652353,-0.07467
UHA-0174,UHA-0424,0.644109,0.102747
UHA-0174,UHA-0425,0.646119,0.002764
UHA-0174,UHA-0461,0.62602,-0.043754
UHA-0174,UHA-0462,0.619486,-0.083895
UHA-0174,UHA-0463,0.615143,0.14753
UHA-0174,UHA-0464,0.609868,-0.047711
UHA-0174,UHA-0465,0.600555,-0.061328
UHA-0174,UHA-0466,0.585834,-0.121194
UHA-0174,UHA-0467,0.576967,0.074046
UHA-0174,UHA-0468,0.578465,0.092072
UHA-0174,UHA-0469,0.595221,0.118753
UHA-0174,UHA-0470,0.602549,0.152206
UHA-0174,UHA-0471,0.619489,0.077212
UHA-0174,UHA-0472,0.601493,0.025488
UHA-0174,UHA-0473,0.604015,-0.263206
UHA-0174,UHA-0474,0.648231,0.070878
UHA-0174,UHA-0475,0.657922,-0.06918
UHA-0174,UHA-0476,0.552848,-0.013258
UHA-0174,UHA-0477,0.770359,-0.165928
UHA-0174,UHA-0478,0.770437,-0.18574
UHA-0174,UHA-0479,0.766147,-0.158256
UHA-0174,UHA-0480,0.763602,0.075021
UHA-0174,UHA-0481,0.757428,-0.046142
UHA-0174,UHA-0482,0.707015,-0.164947
UHA-0174,UHA-0483,0.696259,-0.116548
UHA-0174,UHA-0485,0.710677,-0.18574
UHA-0174,UHA-0486,0.706662,-0.142611
UHA-0174,UHA-0487,0.680368,0.000082
UHA-0174,UHA-0488,0.680405,0.051418
UHA-0174,UHA-0490,0.691799,-0.065281
UHA-0174,UHA-0491,0.691633,-0.094468
UHA-0174,UHA-0492,0.662955,-0.160703
UHA-0174,UHA-0493,0.707469,-0.18574
UHA-0174,UHA-0494,0.712253,-0.119369
UHA-0174,UHA-0495,0.707175,-0.142611
UHA-0174,UHA-0496,0.730736,-0.207278
UHA-0174,UHA-0497,0.749409,-0.203244
UHA-0174,UHA-0499,0.439704,-0.085411
UHA-0174,UHA-0500,0.434441,-0.143199
UHA-0174,UHA-0501,0.434129,-0.287444
UHA-0174,UHA-0502,0.430527,-0.102341
UHA-0174,UHA-0503,0.424648,-0.149504
UHA-0174,UHA-0504,0.343411,-0.017916
UHA-0174,UHA-0505,0.424881,0.048756
UHA-0174,UHA-0506,0.427133,-0.159639
UHA-0174,UHA-0507,0.428237,0.058935
