PlantId,Longitude,Latitude,RcvdYear,ProvenanceType,Species_Name,CalcNameSort,GardenLocalityName,GardenSubarea1,GridLoc,Annotate
704-46*13,-88.063177,41.811685,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Rosaceae,,B-67/61-50,T
704-46*14,-88.063069,41.811735,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Rosaceae,,B-67/78-80,T
704-46*15,-88.063301,41.811734,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Rosaceae,,B-67/80-17,T
704-46*16,-88.063121,41.811813,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Rosaceae,,C-67/07-67,T
704-46*17,-88.063221,41.811843,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Rosaceae,,C-67/19-40,T
704-46*2,-88.049995,41.814898,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Quercus,north section,M-103/10-82,T
704-46*3,-88.050143,41.814927,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Quercus,north section,M-103/22-42,T
704-46*4,-88.049948,41.814993,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Quercus,north section,M-103/44-96,T
704-46*5,-88.069397,41.814984,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Meadow Lake,south side,O-50/20-95,T
704-46*6,-88.06758,41.815615,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Meadow Lake,east side,Q-55/33-98,T
704-46*7,-88.068655,41.815796,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Meadow Lake,north side,R-53/09-07,T
704-46*8,-88.067413,41.816572,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Meadow Lake,north side,T-56/80-55,T
704-46*9,-88.068212,41.816799,1946,w,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Meadow Lake,north side,U-54/70-40,T
843-79*1,-88.078715,41.819936,1979,g,Quercus muehlenbergii,QUERCUSMUEHLENBERGII,Upper Joy Path,east side,HH-26/10-16,T
593-2015*1,-88.049924,41.81469,2015,w,Quercus nigra,QUERCUSNIGRA,Quercus,,L-103/33-99,
1-2016*1,-88.057892,41.814095,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,J-82/90-20,
1-2016*2,-88.057977,41.814097,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,J-81/91-97,
1-2016*3,-88.057889,41.814142,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-82/07-21,
1-2016*4,-88.058004,41.814202,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-81/30-91,
1-2016*5,-88.057937,41.81422,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-82/36-09,
2-2016*1,-88.061245,41.818077,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Eastern North America,Appalachia,Y-73/71-55,ND
2-2016*2,-88.061243,41.818233,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Eastern North America,Appalachia,Z-73/28-57,ND
2-2016*3,-88.061413,41.818446,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Eastern North America,Appalachia,AA-73/07-13,ND
3-2016*1,-88.057849,41.814086,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,J-82/86-32,
3-2016*2,-88.058007,41.814133,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-81/05-89,
3-2016*3,-88.057943,41.814142,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-82/07-07,
3-2016*4,-88.058025,41.814073,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,J-81/83-83,
4-2016*1,-88.057888,41.814193,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-82/26-22,
4-2016*2,-88.057926,41.814185,2016,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-82/23-12,
53-2014*1,-88.066649,41.815346,2014,z,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Rare & Endangered Plants,,P-58/27-48,ND
53-2014*2,-88.066691,41.815336,2014,z,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Rare & Endangered Plants,,P-58/23-37,ND
53-2014*3,-88.066816,41.815335,2014,z,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Rare & Endangered Plants,,P-58/24-03,ND
562-2010*1,-88.04968,41.814522,2010,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-104/70-63,ND
562-2010*2,-88.051802,41.814661,2010,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,L-98/40-87,ND
562-2010*3,-88.051503,41.814661,2010,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,L-99/37-68,ND
647-2015*1,-88.057979,41.814166,2015,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-81/17-97,
647-2015*2,-88.058038,41.814162,2015,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-81/16-81,
647-2015*3,-88.058041,41.814123,2015,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Quercus,,K-81/02-80,
647-2015*4,-88.066621,41.815268,2015,w,Quercus oglethorpensis,QUERCUSOGLETHORPENSIS,Eastern North America,,0-58/98-55,
700-46*1,-88.050157,41.815391,1946,w,Quercus pagoda,QUERCUSPAGODA,Quercus,north section,N-103/91-44,T
700-46*2,-88.050006,41.815392,1946,w,Quercus pagoda,QUERCUSPAGODA,Quercus,north section,N-103/90-85,T
1010-59*4,-88.050209,41.811777,1959,u,Quercus palustris,QUERCUSPALUSTRIS1,Tollway Berm,east berm,A-102/75-86,T
1010-59*5,-88.050025,41.811771,1959,u,Quercus palustris,QUERCUSPALUSTRIS1,Tollway Berm,east berm,A-103/71-36,T
1038-65*1,-88.049659,41.812944,1965,g,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,E-104/95-50,T
1164-22*1,-88.083523,41.817104,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,Lake Marmo Landscape Planting,,X-12/23-71,T
1164-22*10,-88.057842,41.816443,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,North Forestry Plot,south side,S-82/45-62,T
1164-22*11,-88.05777,41.816475,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,North Forestry Plot,south side,S-82/56-82,T
1164-22*12,-88.057625,41.816498,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,North Forestry Plot,south side,S-83/63-22,T
1164-22*13,-88.057626,41.816523,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,North Forestry Plot,south side,S-83/72-22,T
1164-22*14,-88.057474,41.816571,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,North Forestry Plot,south side,S-83/88-64,T
1164-22*15,-88.057555,41.816585,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,North Forestry Plot,south side,S-83/94-42,T
1164-22*2,-88.071815,41.813113,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,Hedge Garden,south section,H-44/61-13,T
1164-22*3,-88.079341,41.817125,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,Lower Joy Path,,W-24/92-11,T
1164-22*4,-88.057708,41.816389,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,North Forestry Plot,south side,S-82/24-98,T
1164-22*5,-88.049738,41.812654,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,D-104/90-25,T
1164-22*6,-88.050183,41.813603,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,H-103/40-15,T
1164-22*9,-88.057791,41.816351,1922,g,Quercus palustris,QUERCUSPALUSTRIS1,North Forestry Plot,south side,S-82/11-75,T
1186-2004*1,-88.053611,41.814524,2004,w,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,L-93/07-92,T
1186-2004*2,-88.053715,41.814549,2004,w,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,L-93/17-64,T
1186-2004*3,-88.053564,41.81463,2004,w,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,L-94/45-06,T
13-35*1,-88.049915,41.813747,1935,g,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,H-103/90-90,T
139-U*11,-88.061705,41.814364,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Forestry Plot Area,,L-71/23-84,T
139-U*16,-88.066947,41.812715,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,west side,F-57/71-35,ND
139-U*17,-88.066823,41.812735,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,west side,F-57/77-69,ND
139-U*18,-88.066429,41.812533,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,west side,F-58/00-74,ND
139-U*19,-88.06601,41.812429,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,west side,E-59/58-87,ND
139-U*20,-88.064967,41.812323,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,south side,E-62/10-70,ND
139-U*21,-88.064562,41.812534,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,inner loop,E-63/83-83,ND
139-U*22,-88.064868,41.8124,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,inner loop,E-62/37-98,ND
139-U*23,-88.065851,41.812496,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,inner loop,E-60/81-31,ND
139-U*24,-88.066018,41.812621,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,inner loop,F-59/28-87,ND
139-U*25,-88.064237,41.812905,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Frost Hill,east side,G-64/15-76,ND
139-U*3,-88.049024,41.813602,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,H-106/29-31,T
139-U*30,-88.04092,41.819893,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,East Woods,,DD-129/46-16,T
139-U*31,-88.081985,41.820201,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Daffodil Glade,,II-17/37-28,T
139-U*32,-88.082053,41.820161,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Daffodil Glade,,II-17/23-09,T
139-U*35,-88.041136,41.819978,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,East Woods,,DD-128/79-58,T
139-U*36,-88.041169,41.820062,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,East Woods,,EE-128/10-50,T
139-U*37,-88.093327,41.819478,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Acorn Hill,,GG-014/79-28,ND
139-U*38,-88.093663,41.818786,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Acorn Hill,,EE-015/30-28,ND
139-U*39,-88.093594,41.818804,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Acorn Hill,,EE-015/36-47,ND
139-U*4,-88.041044,41.819977,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,East Woods,,DD-128/78-83,T
139-U*5,-88.041102,41.82019,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,East Woods,,EE-128/56-70,T
139-U*6,-88.041693,41.820529,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Morton East Woods,old willow collection,FF-127/85-13,T
139-U*7,-88.043323,41.822116,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Morton East Side,unlabeled section,LL-122/78-88,T
139-U*9,-88.082045,41.820227,1986,u,Quercus palustris,QUERCUSPALUSTRIS1,Daffodil Glade,,II-17/47-12,T
141-38*1,-88.072352,41.812899,1938,g,Quercus palustris,QUERCUSPALUSTRIS1,Firefly Pond,,G-42/88-64,T
141-38*2,-88.072404,41.812917,1938,g,Quercus palustris,QUERCUSPALUSTRIS1,Firefly Pond,,G-42/95-50,T
141-38*3,-88.072154,41.812902,1938,g,Quercus palustris,QUERCUSPALUSTRIS1,Firefly Pond,,G-43/87-18,T
141-38*4,-88.072313,41.812933,1938,g,Quercus palustris,QUERCUSPALUSTRIS1,Firefly Pond,,H-42/00-75,T
141-38*5,-88.072385,41.812973,1938,g,Quercus palustris,QUERCUSPALUSTRIS1,Firefly Pond,,H-42/15-56,T
1484-35*1,-88.051886,41.815015,1935,g,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,north section,M-98/70-68,T
202-44*1,-88.07431,41.819334,1944,g,Quercus palustris,QUERCUSPALUSTRIS1,Hatch Meadow,,EE-38/50-09,T
202-44*2,-88.074139,41.819522,1944,g,Quercus palustris,QUERCUSPALUSTRIS1,Hatch Meadow,,FF-38/17-58,T
206-40*1,-88.066314,41.811103,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Centennial Grove,,AZ-58/78-88,T
206-40*11,-88.0694,41.816288,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Visitor Center Parking,picnic area,S-51/95-10,T
206-40*16,-88.067952,41.816311,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Meadow Lake,east side,S-55/90-05,T
206-40*17,-88.069441,41.816369,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Visitor Center Parking,picnic area,T-51/25-00,T
206-40*18,-88.067668,41.816516,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Meadow Lake,north side,T-55/62-85,T
206-40*19,-88.067549,41.816478,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Meadow Lake,north side,T-56/47-17,T
206-40*20,-88.067592,41.81663,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Meadow Lake,north side,U-56/03-07,T
206-40*7,-88.069492,41.816286,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Visitor Center Parking,picnic area,S-50/95-85,T
206-40*9,-88.069117,41.816103,1940,g,Quercus palustris,QUERCUSPALUSTRIS1,Visitor Center Parking,picnic area,S-51/25-85,T
244-44*1,-88.076804,41.820772,1944,g,Quercus palustris,QUERCUSPALUSTRIS1,Founder's Grove,northeast section,JJ-31/97-47,T
244-44*2,-88.07671,41.820805,1944,g,Quercus palustris,QUERCUSPALUSTRIS1,Founder's Grove,northeast section,KK-31/08-73,T
244-44*3,-88.076626,41.82081,1944,g,Quercus palustris,QUERCUSPALUSTRIS1,Founder's Grove,northeast section,KK-31/09-96,T
244-44*4,-88.076778,41.820855,1944,g,Quercus palustris,QUERCUSPALUSTRIS1,Founder's Grove,northeast section,KK-31/27-55,T
467-85*1,-88.066566,41.81494,1985,w,Quercus palustris,QUERCUSPALUSTRIS1,Midwest,west section,N-58/78-66,T
573-40*1,-88.055411,41.814333,1940,w,Quercus palustris,QUERCUSPALUSTRIS1,Quercus Landscape Planting,south side,K-88/54-99,T
573-40*2,-88.055525,41.814421,1940,w,Quercus palustris,QUERCUSPALUSTRIS1,Quercus Landscape Planting,south side,K-88/87-69,T
573-40*3,-88.055346,41.815005,1940,w,Quercus palustris,QUERCUSPALUSTRIS1,Quercus Landscape Planting,south side,M-89/98-25,T
573-40*4,-88.054734,41.815525,1940,w,Quercus palustris,QUERCUSPALUSTRIS1,Tilia Landscape Planting,north side,O-90/82-98,T
573-40*6,-88.080027,41.810277,1940,w,Quercus palustris,QUERCUSPALUSTRIS1,Arbor Lake,west side,AY-21/04-40,T
573-40*7,-88.054375,41.81487,1940,w,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,M-91/40-88,T
573-40*8,-88.05455,41.814945,1940,w,Quercus palustris,QUERCUSPALUSTRIS1,Quercus,south section,M-91/69-41,T
97-2019*1,-88.05167,41.812562,2019,g,Quercus palustris,QUERCUSPALUSTRIS1,Gateway to Tree Science,,D-98/74-97,ND
77-72*1,-88.049985,41.813677,1972,g,Quercus palustris,QUERCUSPALUSTRISSOVEREIGN,Quercus,south section,H-103/65-70,ND
257-2004*2,-88.074965,41.81954,2004,w,Quercus petraea,QUERCUSPETRAEA1,Europe,,FF-36/31-33,ND
498-2005*1,-88.052866,41.814697,2005,z,Quercus petraea,QUERCUSPETRAEA1,Quercus,south section,L-95/63-97,ND
498-2005*2,-88.052712,41.81469,2005,z,Quercus petraea,QUERCUSPETRAEA1,Quercus,south section,L-96/59-39,ND
18-2012*1,-88.049742,41.814328,2012,z,Quercus petraea,QUERCUSPETRAEAIBERICA1,Quercus,north section,K-104/00-44,ND
20-2012*1,-88.051314,41.813627,2012,z,Quercus petraea,QUERCUSPETRAEAIBERICA1,Quercus,north section,H-100/59-07,ND
20-2012*2,-88.051238,41.813728,2012,z,Quercus petraea,QUERCUSPETRAEAIBERICA1,Quercus,north section,H-100/95-29,ND
258-2004*2,-88.052638,41.814431,2004,w,Quercus petraea,QUERCUSPETRAEAIBERICA1,Quercus,south section,K-96/64-56,ND
258-2004*3,-88.05262,41.814522,2004,w,Quercus petraea,QUERCUSPETRAEAIBERICA1,Quercus,south section,K-96/97-62,ND
539-2010*1,-88.063099,41.819386,2010,w,Quercus petraea,QUERCUSPETRAEAIBERICA1,Central & Western Asia,,DD-68/65-65,ND
539-2010*2,-88.063063,41.819453,2010,w,Quercus petraea,QUERCUSPETRAEAIBERICA1,Central & Western Asia,,DD-68/89-76,ND
539-2010*3,-88.062995,41.819489,2010,w,Quercus petraea,QUERCUSPETRAEAIBERICA1,Central & Western Asia,,EE-68/02-95,ND
10-2013*1,-88.04976,41.814852,2013,g,Quercus phellos,QUERCUSPHELLOS,Quercus,,L-104/91-46,ND
10-2013*2,-88.050115,41.815266,2013,g,Quercus phellos,QUERCUSPHELLOS,Quercus,,N-103/45-54,ND
109-74*1,-88.049861,41.81485,1974,g,Quercus phellos,QUERCUSPHELLOS,Quercus,north section,L-104/91-18,T
633-49*2,-88.064047,41.811765,1949,g,Quercus phellos,QUERCUSPHELLOS,Rosaceae,,B-65/98-14,T
633-49*3,-88.063172,41.81174,1949,g,Quercus phellos,QUERCUSPHELLOS,Rosaceae,,B-67/81-52,T
120-2001*2,-88.063133,41.813314,2001,w,Quercus prinoides,QUERCUSPRINOIDES,Midwest,thicket section,H-67/54-82,T
120-2001*3,-88.063184,41.813308,2001,w,Quercus prinoides,QUERCUSPRINOIDES,Midwest,thicket section,H-67/52-68,T
218-77*1,-88.061026,41.818886,1977,g,Quercus prinoides,QUERCUSPRINOIDES,Eastern North America,Appalachia,BB-74/64-24,T
326-99*2,-88.051624,41.814552,1999,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-99/99-34,T
365-2007*1,-88.062577,41.814501,2007,w,Quercus prinoides,QUERCUSPRINOIDES,Midwest,east section,L-69/81-48,T
365-2007*3,-88.050576,41.814346,2007,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-102/14-17,T
365-2007*4,-88.050613,41.814361,2007,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-102/20-07,ND
365-2007*5,-88.062582,41.814539,2007,w,Quercus prinoides,QUERCUSPRINOIDES,Midwest,east section,L-69/95-47,T
365-2007*6,-88.062539,41.814551,2007,w,Quercus prinoides,QUERCUSPRINOIDES,Midwest,east section,L-69/99-59,T
365-2007*7,-88.05058,41.8143,2007,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,J-102/98-15,ND
365-2007*8,-88.050561,41.814325,2007,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-102/07-21,ND
605-2015*1,-88.064128,41.814059,2015,z,Quercus prinoides,QUERCUSPRINOIDES,Midwest,,K-65/35-20,
605-2015*2,-88.064106,41.814067,2015,z,Quercus prinoides,QUERCUSPRINOIDES,Midwest,,K-65/37-26,
605-2015*3,-88.064207,41.814067,2015,z,Quercus prinoides,QUERCUSPRINOIDES,Midwest,,K-64/38-98,
605-2015*4,-88.064222,41.81409,2015,z,Quercus prinoides,QUERCUSPRINOIDES,Midwest,,K-64/47-94,
605-2015*5,-88.064249,41.814084,2015,z,Quercus prinoides,QUERCUSPRINOIDES,Midwest,,K-64/45-87,
742-51*1,-88.051623,41.814454,1951,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-99/63-33,T
742-51*2,-88.051679,41.814471,1951,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-99/70-18,T
742-51*4,-88.051584,41.814488,1951,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-99/75-44,T
768-54*1,-88.051614,41.814424,1954,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-99/52-35,T
768-54*2,-88.051659,41.814445,1954,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-99/60-23,T
768-54*4,-88.051669,41.814499,1954,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-99/80-21,T
768-54*5,-88.051626,41.814517,1954,w,Quercus prinoides,QUERCUSPRINOIDES,Quercus,north section,K-99/86-33,T
27-2007*1,-88.051117,41.813725,2007,g,Quercus pubescen,QUERCUSPUBESCENS,Quercus,south section,H-100/93-62,ND
200-99*1,-88.051001,41.813594,1999,g,Quercus pyrenaica,QUERCUSPYRENAICA,Quercus,south section,H-100/44-92,ND
180-93*1,-88.062317,41.819114,1993,w,Quercus robur ,QUERCUSROBUR,Central & Western Asia,,CC-70/59-75,ND
180-93*10,-88.052022,41.815429,1993,w,Quercus robur ,QUERCUSROBUR,Quercus,north section,O-98/22-36,ND
180-93*2,-88.062445,41.819114,1993,w,Quercus robur ,QUERCUSROBUR,Central & Western Asia,,CC-70/60-40,ND
180-93*3,-88.062243,41.819179,1993,w,Quercus robur ,QUERCUSROBUR,Central & Western Asia,,CC-70/82-96,ND
180-93*4,-88.076432,41.817795,1993,w,Quercus robur ,QUERCUSROBUR,Europe,,Z-32/09-12,ND
180-93*7,-88.05193,41.815259,1993,w,Quercus robur ,QUERCUSROBUR,Quercus,north section,N-98/59-59,ND
180-93*8,-88.051825,41.815289,1993,w,Quercus robur ,QUERCUSROBUR,Quercus,north section,N-98/69-88,ND
180-93*9,-88.051746,41.815233,1993,w,Quercus robur ,QUERCUSROBUR,Quercus,north section,N-99/48-09,ND
212-30*1,-88.051633,41.814687,1930,g,Quercus robur ,QUERCUSROBUR,Quercus,north section,L-99/48-33,T
563-32*1,-88.068934,41.816519,1932,g,Quercus robur ,QUERCUSROBUR,Meadow Lake,north side,T-52/75-40,T
701-57*1,-88.049461,41.812619,1957,g,Quercus robur ,QUERCUSROBUR,Quercus,south section,D-105/75-00,T
73-2012*1,-88.054251,41.814978,2012,g,Quercus robur ,QUERCUSROBURARGENTEOVARIEGATA,Quercus,south section,M-92/77-23,T
776-54*1,-88.058395,41.812553,1954,g,Quercus robur ,QUERCUSROBURFASTIGIATA,Malus Landscape Planting,south side,E-80/33-64,T
776-54*2,-88.058383,41.812531,1954,g,Quercus robur ,QUERCUSROBURFASTIGIATA,Malus Landscape Planting,south side,E-80/25-67,T
21-2012*1,-88.061693,41.820008,2012,z,Quercus robur ,QUERCUSROBURPEDUNCULIFLORA,Central & Western Asia,,FF-72/79-56,ND
21-2012*2,-88.049606,41.814153,2012,z,Quercus robur ,QUERCUSROBURPEDUNCULIFLORA,Quercus,north section,J-104/35-79,ND
21-2012*3,-88.049668,41.814231,2012,z,Quercus robur ,QUERCUSROBURPEDUNCULIFLORA,Quercus,north section,J-104/64-63,ND
21-2012*5,-88.061612,41.82001,2012,z,Quercus robur ,QUERCUSROBURPEDUNCULIFLORA,Central & Western Asia,,FF-72/79-78,ND
21-2012*6,-88.061269,41.820132,2012,z,Quercus robur ,QUERCUSROBURPEDUNCULIFLORA,Central & Western Asia,,GG-73/20-73,ND
398-2009*1,-88.051697,41.813485,2009,z,Quercus robur ,QUERCUSROBURPEDUNCULIFLORA,Quercus,north section,H-99/11-01,ND
209-2012*2,-88.052539,41.814674,2012,g,Quercus robur,QUERCUSROBURSKYMASTER,Quercus,south section,L-96/52-86,ND
1155-2004*1,-88.078702,41.815645,2004,w,Quercus rubra,QUERCUSRUBRA,Lake Jopamaca,west side,R-25/47-67,ND
1155-2004*3,-88.078732,41.815743,2004,w,Quercus rubra,QUERCUSRUBRA,Lake Jopamaca,west side,R-25/83-60,ND
1295-2004*1,-88.068202,41.813526,2004,g,Quercus rubra,QUERCUSRUBRA,Childrens Garden,Secret Stream,I-54/78-03,T
1295-2004*2,-88.069299,41.813773,2004,g,Quercus rubra,QUERCUSRUBRA,Childrens Garden,"Bloom, Zoom, & Sprout",J-51/78-07,T
142-U*10,-88.093448,41.81898,1922,w,Quercus rubra,QUERCUSRUBRA,Acorn Hill,,EE-015/99-89,ND
142-U*12,-88.082879,41.817309,1922,w,Quercus rubra,QUERCUSRUBRA,Witch-hazel Dell,,X-14/92-49,ND
142-U*13,-88.087096,41.816164,1922,w,Quercus rubra,QUERCUSRUBRA,Sterling Pond,Cricket Hill,U-2/14-85,ND
142-U*14,-88.049468,41.812992,1922,w,Quercus rubra,QUERCUSRUBRA,Gateway to Tree Science,,F-105/11-03,T
142-U*15,-88.049481,41.813037,1922,w,Quercus rubra,QUERCUSRUBRA,Gateway to Tree Science,,F-105/27-00,T
142-U*16,,,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Woods,East Woods,R-134/area,ND
142-U*17,-88.058308,41.817386,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Side,East Woods,V-81/93-46,
142-U*18,-88.058346,41.817404,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Side,East Woods,W-81/00-36,
142-U*19,-88.058402,41.817521,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Side,East Woods,W-81/43-23,
142-U*20,-88.058344,41.817484,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Side,East Woods,W-81/29-38,
142-U*21,-88.058391,41.817284,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Side,East Woods,V-81/56-23,
142-U*22,-88.05849,41.817219,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Side,East Woods,V-80/33-95,
142-U*23,-88.058421,41.817252,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Side,East Woods,V-81/45-14,
142-U*24,,,1922,w,Quercus rubra,QUERCUSRUBRA,Morton East Woods,Big Rock,SS-110/area,T
142-U*3,-88.066506,41.817287,1922,w,Quercus rubra,QUERCUSRUBRA,Anacardiaceae,,W-59/32-11,T
142-U*8,-88.061944,41.814385,1922,w,Quercus rubra,QUERCUSRUBRA,Forestry Plot Area,,L-71/33-19,ND
143-63*1,-88.051683,41.811841,1963,g,Quercus rubra,QUERCUSRUBRA,Tollway Berm,east berm,B-98/12-85,T
143-63*2,-88.051495,41.811835,1963,g,Quercus rubra,QUERCUSRUBRA,Tollway Berm,east berm,B-99/08-36,T
143-63*3,-88.051319,41.811826,1963,g,Quercus rubra,QUERCUSRUBRA,Tollway Berm,east berm,B-99/03-84,T
143-63*4,-88.051135,41.811817,1963,g,Quercus rubra,QUERCUSRUBRA,Tollway Berm,east berm,A-100/98-34,T
143-63*5,-88.050948,41.811813,1963,g,Quercus rubra,QUERCUSRUBRA,Tollway Berm,east berm,A-100/95-85,T
154-2018*1,-88.050469,41.813234,2018,g,Quercus rubra,QUERCUSRUBRA,Gateway to Tree Science,,G-102/08-33,ND
155-2018*1,-88.077496,41.818623,2018,g,Quercus rubra,QUERCUSRUBRA,Founder's Grove,southwest section,CC-29/21-32,ND
171-94*2,-88.079139,41.821861,1994,g,Quercus rubra,QUERCUSRUBRA,Thornhill Parking,west side,OO-25/15-24,ND
213-2011*10,-88.085366,41.811835,2011,z,Quercus rubra,QUERCUSRUBRA,Morton Prairie Restoration,south savannah,E-7/21-04,ND
